block,network_rate,generation_rate,AlphaPoints_bought,AlphaPoints_sold,exchange_rate,warehouse_capacity,warehouse_AlphaPoints_level,warehouse_AlphaPoints_max,AlphaPoints_per_block_in,AlphaPoints_per_block_out,token_price,average_transaction_cost_usd
1009000,10.65443571,11.2706723,5.491001962,18.83394882,14.8899125,29.74632562,679789.6803,2285244.726,18.83394882,5.491001962,0.080292394,0.207843306
1010000,7.326609313,7.061059473,4.658813087,1.579187095,8.683316076,47.965867,680092.6417,1417874.343,1.579187095,4.658813087,0.080344715,0.207783011
1011000,7.685144886,7.883260321,8.019638518,0.81244981,8.52316674,42.69494786,680349.5761,1593529.955,0.81244981,8.019638518,0.080397037,0.207722829
1012000,8.346973538,8.048812806,5.571349626,3.677981208,8.608166394,42.19125907,681941.0709,1616313.377,3.677981208,5.571349626,0.080449358,0.20766276
1013000,7.351471344,7.786902914,5.592279765,10.9421241,9.602149095,43.14937105,681368.4139,1579079.944,10.9421241,5.592279765,0.08050168,0.207602804
1014000,7.550736879,9.865458874,14.07318802,11.65623684,14.57122362,33.46827595,682080.2203,2037997.53,11.65623684,14.07318802,0.080554001,0.20754296
1015000,12.57932501,9.726133651,15.46754648,7.175181162,12.53435198,35.92767555,682704.0641,1900240.82,7.175181162,15.46754648,0.080606323,0.207483229
1016000,9.034723257,12.42313386,13.16568785,14.47035439,16.51912662,26.01989375,684387.7412,2630243.01,14.47035439,13.16568785,0.080658644,0.207423609
1017000,7.602451567,7.713998076,4.135109568,5.101385759,8.815857312,43.76329909,682180.9476,1558794.688,5.101385759,4.135109568,0.080710966,0.207364101
1018000,8.963868693,9.45533191,11.55722105,10.39251525,12.32181633,35.62525561,682869.1982,1916815.335,10.39251525,11.55722105,0.080763287,0.207304704
1019000,12.07915458,15.97976132,13.66017934,23.49317619,23.70155626,20.40905907,681827.8484,3340761.635,23.49317619,13.66017934,0.080815609,0.207245417
1020000,39.83386785,13.64200781,6.827124893,6.731749044,11.38943385,26.40873473,682946.9836,2586065.125,6.731749044,6.827124893,0.08086793,0.207186242
1021000,9.921669871,9.457669179,16.06493327,6.316503617,11.15319356,35.86784308,680338.5017,1896819.523,6.316503617,16.06493327,0.080920252,0.207127176
1022000,9.207060198,9.977028607,12.24384262,1.041377915,14.6472421,33.61893404,682350.7079,2029695.259,1.041377915,12.24384262,0.080972573,0.207068221
1023000,15.31419319,14.95929722,4.845217112,8.235796858,16.34826642,22.71458784,683318.0629,3008263.576,8.235796858,4.845217112,0.081024895,0.207018108
1024000,10.01349403,9.390057292,3.852280154,10.06165467,10.7242663,36.34619159,683243.942,1879805.566,10.06165467,3.852280154,0.081077216,0.206959369
1025000,6.048425634,7.386954626,6.142907234,7.427941157,11.8807294,45.16865259,685988.4908,1518724.085,7.427941157,6.142907234,0.081129538,0.206900739
1026000,9.749437829,8.998561599,14.16315242,8.004468457,11.32850758,38.40578491,690597.3322,1798175.698,8.004468457,14.16315242,0.081181859,0.206842218
1027000,7.43986407,8.217590497,12.4514634,2.758076238,9.69473118,41.37385897,692286.1686,1673268.772,2.758076238,12.4514634,0.081234181,0.206783805
1028000,28.23118708,17.82830856,9.293335341,8.03987559,11.11752505,18.39683424,693106.7571,3767539.575,8.03987559,9.293335341,0.081286502,0.2067255
1029000,18.1362406,11.21375335,6.573424926,0.995572785,14.10861492,32.81463557,695546.8591,2119640.9,0.995572785,6.573424926,0.081338824,0.206667303
1030000,10.39436634,12.85294154,5.745212165,20.57391559,13.81621672,26.30443452,695846.6473,2645302.327,20.57391559,5.745212165,0.081391145,0.206609214
1031000,11.03973956,10.32143822,13.98769592,1.12429994,9.568436967,33.68453273,695782.9157,2065623.961,1.12429994,13.98769592,0.081443467,0.206551232
1032000,10.24234854,10.40279556,15.62082532,11.66986766,12.42089646,33.10592325,695421.8671,2100608.441,11.66986766,15.62082532,0.081495788,0.206493356
1033000,10.60659751,9.461702347,9.500625712,13.80127662,10.35537118,36.90731853,695036.7644,1883183.313,13.80127662,9.500625712,0.08154811,0.206435588
1034000,8.542482444,8.770169164,14.00123712,9.258232181,9.8046008,39.33654905,697392.0915,1772897.855,9.258232181,14.00123712,0.081600431,0.206377925
1035000,13.18658374,11.54272898,14.39036029,8.614324718,9.378461895,30.569321,700761.5324,2292387.549,8.614324718,14.39036029,0.081652753,0.206320369
1036000,8.019381449,8.69841894,0.794120711,6.457678002,8.630715672,39.69848142,701879.9738,1768012.995,6.457678002,0.794120711,0.081705074,0.206262918
1037000,10.16880025,8.839463625,11.06305329,7.556265441,9.567568057,40.18094476,704700.3424,1753825.982,7.556265441,11.06305329,0.081757396,0.206213958
1038000,7.065186602,7.454185032,14.14607175,3.983572495,9.675194405,46.77130945,706713.0935,1511018.751,3.983572495,14.14607175,0.081809717,0.206156715
1039000,8.969507308,8.651627289,15.82315168,10.96875228,9.200633121,40.77243903,708384.5989,1737422.313,10.96875228,15.82315168,0.081862039,0.206099578
1040000,6.921051608,6.657501575,15.60221096,5.02662691,8.461427558,53.14974245,710601.4436,1336999.93,5.02662691,15.60221096,0.08191436,0.206042545
1041000,9.555420777,9.26104489,7.7069953,7.218059312,12.13507964,38.15711476,710019.3503,1860779.684,7.218059312,7.7069953,0.081966682,0.205985617
1042000,16.81093062,21.75353656,10.58873552,33.00598619,20.41875787,14.67611438,710352.1291,4840039.357,33.00598619,10.58873552,0.082019003,0.205928792
1043000,8.948523452,8.517742994,2.310793027,3.837557472,10.46834556,41.68984107,712078.8797,1708035.662,3.837557472,2.310793027,0.082071325,0.205872072
1044000,8.097018987,7.809725684,1.107435786,7.314765569,10.54741056,45.20865963,709033.5225,1568344.032,7.314765569,1.107435786,0.082123646,0.205815454
1045000,10.06592659,12.21059853,7.189666,0.936575222,13.25127827,28.28382849,709117.087,2507168.86,0.936575222,7.189666,0.082175968,0.20575894
1046000,8.276035309,8.597791968,4.126284061,2.29893326,7.740372367,40.83480686,710686.0317,1740397.258,2.29893326,4.126284061,0.082228289,0.205702529
1047000,11.488161,15.20611221,7.427377664,3.056710645,16.26427077,22.13025417,710354.619,3209899.824,3.056710645,7.427377664,0.082280611,0.20564622
1048000,7.909238184,7.821321486,15.53006333,2.096667272,9.24163271,45.01784227,708978.2938,1574912.727,2.096667272,15.53006333,0.082332932,0.205590014
1049000,22.24588773,28.70420151,0.552367572,9.433201092,28.52274975,11.64955629,710075.3877,6095223.62,9.433201092,0.552367572,0.082385254,0.20553391
1050000,8.685691626,8.827650399,1.421418627,13.83892987,10.09536189,39.77260435,709025.4448,1782666.835,13.83892987,1.421418627,0.082437575,0.205477907
1051000,10.29263365,9.042488219,7.037621957,4.136365891,9.026863045,39.40683552,707915.7667,1796436.224,4.136365891,7.037621957,0.082489897,0.205422007
1052000,10.80624323,9.660759584,15.22861604,7.133888806,9.238857544,36.78707704,707518.0557,1923300.809,7.133888806,15.22861604,0.082542218,0.205378358
1053000,9.416654321,7.74142873,7.216242212,8.342649814,9.797935368,46.36682793,707152.2793,1525122.991,8.342649814,7.216242212,0.08259454,0.205322656
1054000,37.5324338,23.87335419,3.353154315,37.46640008,27.51998829,15.4798654,707421.3489,4569724.718,37.46640008,3.353154315,0.082646861,0.205267055
1055000,19.84912538,9.616644978,14.4304284,14.49538657,12.49902519,40.96738697,705282.9735,1721571.622,14.49538657,14.4304284,0.082699183,0.205211554
1056000,9.06077215,8.857867948,6.009366512,7.283614362,9.837196466,39.69245292,707098.6415,1781440.338,7.283614362,6.009366512,0.082751504,0.205156153
1057000,9.331553942,9.03435609,12.64150316,12.95662484,11.60461918,39.11489803,709948.6699,1815033.122,12.95662484,12.64150316,0.082803826,0.205100852
1058000,9.883350866,9.088456009,15.12710601,14.12687899,12.98056934,39.03911872,709231.8499,1816723.516,14.12687899,15.12710601,0.082856147,0.20504565
1059000,9.192868006,9.094533506,9.476227692,12.98231889,8.490905291,38.73639501,709410.6937,1831371.214,12.98231889,9.476227692,0.082908469,0.204990548
1060000,49.6417229,25.31918854,8.805378662,598.1761581,19.54039122,11.15716156,709768.0423,6356264.247,598.1761581,8.805378662,0.08296079,0.204935545
1061000,10.28989174,9.137839938,5.754492964,12.22178135,11.69308843,39.06120265,710037.8768,1817740.779,12.22178135,5.754492964,0.083013112,0.204880641
1062000,14.55126528,20.14565655,0.825520208,9.25922321,19.91287653,16.22631315,711764.6004,4386431.841,9.25922321,0.825520208,0.083065433,0.204825835
1063000,12.20749659,15.3764406,11.61469397,14.64449113,19.90218801,22.33912399,712356.4109,3188815.199,14.64449113,11.61469397,0.083117754,0.204771128
1064000,17.9642275,24.49725388,3.757527313,40.06898581,31.18818137,13.34253275,714446.2836,5354380.501,40.06898581,3.757527313,0.083170076,0.204716518
1065000,6.557502436,7.721006407,3.06785683,3.826085808,9.325900603,44.91104515,710154.7172,1581245.675,3.826085808,3.06785683,0.083222398,0.204662006
1066000,11.08990668,13.31895089,10.78268933,4.649241287,16.2489496,25.87236824,714210.7438,2760539.239,4.649241287,10.78268933,0.083274719,0.20462232
1067000,10.69123764,9.123530891,10.6780067,12.97298551,9.239141358,39.41636427,711875.8029,1806035.44,12.97298551,10.6780067,0.083327041,0.204567999
1068000,10.70310073,11.22187042,7.995505906,13.48921383,11.37138977,31.36260462,712984.1181,2273339.963,13.48921383,7.995505906,0.083379362,0.204513775
1069000,10.32172694,12.09721853,7.791623949,7.586354192,11.90598546,28.84845718,714425.218,2476477.057,7.586354192,7.791623949,0.083431684,0.204459647
1070000,9.030517496,9.572881369,4.412089366,10.88857451,10.28130642,36.74171833,713311.0839,1941402.416,10.88857451,4.412089366,0.083484005,0.204405616
1071000,11.15372131,10.39465029,10.58586981,17.22540459,11.88355383,34.34382062,714170.3307,2079453.242,17.22540459,10.58586981,0.083536327,0.204351682
1072000,10.1705351,10.53506549,1.981540314,2.842009106,12.04032025,33.47995153,713661.1551,2131604.921,2.842009106,1.981540314,0.083588648,0.204297843
1073000,8.731577887,7.968718316,451.8485806,4.541871215,8.779213911,44.8829042,713327.7312,1590304.929,4.541871215,451.8485806,0.08364097,0.2042441
1074000,8.145676568,8.833048258,4.249986652,10.41931498,13.49991176,39.61505563,711227.1005,1795329.881,10.41931498,4.249986652,0.083693291,0.204190452
1075000,8.703253505,8.922332663,13.87010138,5.986077105,9.322261577,39.51211425,712550.1686,1803391.355,5.986077105,13.87010138,0.083745613,0.204136899
1076000,7.816042471,8.046917734,2.006215677,5.50003599,10.04787292,43.97419228,715533.0951,1627158.031,5.50003599,2.006215677,0.083797934,0.204083442
1077000,17.45460769,9.420237664,6.597361396,4.696398211,9.915871907,41.36520328,715046.1545,1728622.124,4.696398211,6.597361396,0.083850256,0.204030079
1078000,8.399857729,8.689341141,3.364862433,1.684906103,8.568829385,40.7824968,716919.6853,1757914.354,1.684906103,3.364862433,0.083902577,0.20397681
1079000,8.256620195,8.044188986,6.442659262,10.92504253,13.08151745,44.2498938,715613.9798,1617200.486,10.92504253,6.442659262,0.083954899,0.203923636
1080000,16.85333574,12.44010585,9.68512232,21.06553041,13.01485619,29.66846132,716288.7214,2414271.955,21.06553041,9.68512232,0.08400722,0.203886195
1081000,9.635433537,10.74562156,6.005460788,3.993011359,12.82472665,32.69923202,716255.1924,2190440.45,3.993011359,6.005460788,0.084059541,0.203833204
1082000,8.770947863,7.830039571,11.12731169,1.598919129,8.871655248,46.05694649,717819.9329,1558569.371,1.598919129,11.12731169,0.084111863,0.203780306
1083000,15.44182871,14.21164919,3.45139284,13.86679884,13.27992338,25.27690343,717612.2937,2838962.772,13.86679884,3.45139284,0.084164185,0.203727502
1084000,8.969018083,8.910878003,15.27311319,3.513248909,9.925939918,40.07007026,719325.8255,1795199.212,3.513248909,15.27311319,0.084216506,0.20367479
1085000,7.284359228,8.171113026,9.548304652,3.328337626,11.7493798,43.10873972,718235.5253,1666116.314,3.328337626,9.548304652,0.084268828,0.203622171
1086000,9.202366217,9.561422703,2.652607971,12.06542442,10.78249588,37.13928717,718729.7796,1935202.374,12.06542442,2.652607971,0.084321149,0.203569645
1087000,7.073379269,8.012122219,16.57694602,8.427733708,10.34592802,44.06116368,720464.557,1635164.953,8.427733708,16.57694602,0.084373471,0.203517211
1088000,9.272252373,9.336746755,7.375553036,3.78582348,11.4680631,38.17287081,719042.281,1883656.784,3.78582348,7.375553036,0.084425792,0.203464869
1089000,26.64588353,13.44915821,3.516009126,5.892512739,10.39416114,28.5565137,719694.102,2520236.655,5.892512739,3.516009126,0.084478114,0.203412618
1090000,39.80173378,15.33330959,12.75223145,13.24388018,11.29002475,22.83246955,720923.261,3157445.444,13.24388018,12.75223145,0.084530435,0.203360459
1091000,35.56755571,34.92987337,14.45580199,41.91339773,21.89700498,9.570058309,722196.1767,7546126.635,41.91339773,14.45580199,0.084582757,0.203308391
1092000,8.250716311,9.383861526,0.910009331,1.571536735,12.72240974,37.56014125,721607.2154,1921202.982,1.571536735,0.910009331,0.084635078,0.203256414
1093000,16.82045024,18.98602919,12.76993354,9.142377893,12.8579494,18.44178098,721791.3458,3913911.428,9.142377893,12.76993354,0.0846874,0.203204528
1094000,10.94081483,9.221207591,159.0332928,12.92799613,9.461697726,39.53819276,720438.8711,1822503.574,12.92799613,159.0332928,0.084739721,0.203152732
1095000,9.877033123,8.391180947,13.08526646,9.466307105,8.759498331,43.49645786,722094.5328,1660130.933,9.466307105,13.08526646,0.084792043,0.203111335
1096000,8.802888156,8.567886053,0.608107515,6.675256431,10.05022507,42.15219169,725992.7742,1722298.836,6.675256431,0.608107515,0.084844364,0.203059717
1097000,10.18828844,11.62402595,11.57643638,11.25376067,13.93855257,30.50658324,724186.7606,2373871.494,11.25376067,11.57643638,0.084896686,0.203008189
1098000,8.871026032,9.239737408,15.3746464,1.536081592,9.782784536,38.68603028,723631.9331,1870560.94,1.536081592,15.3746464,0.084949007,0.202956751
1099000,11.01695536,10.64219013,7.963357992,1.732873082,11.01314405,33.82115293,722932.4809,2137534.202,1.732873082,7.963357992,0.085001328,0.202905401
1100000,7.391898247,8.06442884,12.72822138,7.946925484,8.551523338,44.13258053,723796.6458,1640061.42,7.946925484,12.72822138,0.08505365,0.202854141
1101000,7.706369354,9.934080389,8.314195081,15.17852133,15.60106215,35.08843682,723991.9319,2063315.249,15.17852133,8.314195081,0.085105972,0.20280297
1102000,8.713339723,9.322915401,2.732069982,10.41357221,14.18643667,38.32719776,725325.313,1892435.852,10.41357221,2.732069982,0.085158293,0.202751887
1103000,9.651092242,14.53546794,8.84090955,14.73893336,19.66569631,23.4771681,725012.2677,3088133.826,14.73893336,8.84090955,0.085210615,0.202700893
1104000,10.81899456,13.40621535,7.662433284,12.96290256,18.51605898,26.04514107,724071.5657,2780043.553,12.96290256,7.662433284,0.085262936,0.202649987
1105000,9.936264732,10.33986147,5.979239568,7.316562454,12.71258044,34.57319469,723646.2439,2093080.819,7.316562454,5.979239568,0.085315258,0.202599169
1106000,10.66329919,9.780043112,10.25785424,7.786559432,13.79875081,37.3022159,728477.4585,1952913.285,7.786559432,10.25785424,0.085367579,0.202548439
1107000,14.16396517,16.74471276,9.455646324,0.917337863,16.81890175,21.11067841,728050.4547,3448771.181,0.917337863,9.455646324,0.085419901,0.202497796
1108000,9.0596088,9.071020215,4.059204937,33.16641247,11.58491444,40.04753252,732482.481,1828960.058,33.16641247,4.059204937,0.085472222,0.20244724
1109000,8.52950107,8.676160338,15.40921665,4.152242337,9.376728402,41.77105079,731912.0342,1752226.189,4.152242337,15.40921665,0.085524544,0.202405802
1110000,8.645710418,8.43725008,10.78239757,10.31702337,11.23770943,43.0896709,731039.6727,1696555.399,10.31702337,10.78239757,0.085576865,0.202355418
1111000,10.20521169,11.03825332,5.251160482,17.98221164,15.75802629,32.62628072,732338.9653,2244589.999,17.98221164,5.251160482,0.085629187,0.202305121
1112000,10.02840648,14.19881868,12.21806777,20.48901425,25.04465459,24.60515395,732899.3204,2978607.86,20.48901425,12.21806777,0.085681508,0.20225491
1113000,7.175630664,7.785308683,9.470055603,11.26439682,10.68915752,46.28667649,732468.1947,1582456.24,11.26439682,9.470055603,0.08573383,0.202204785
1114000,9.812753406,10.24039283,12.41924027,4.2647784,10.7271323,35.38751483,733765.4671,2073538.154,4.2647784,12.41924027,0.085786151,0.202154746
1115000,10.99142798,10.78118986,1.523298363,14.48316865,15.18989283,33.75263207,732116.4608,2169026.401,14.48316865,1.523298363,0.085838473,0.202104793
1116000,6.953403943,6.916414381,16.85086606,8.441172819,9.362703384,52.53289298,732071.1715,1393564.184,8.441172819,16.85086606,0.085890794,0.202054925
1117000,9.559461036,8.860633129,7.569443543,5.926272857,10.61425937,41.54503367,735957.7333,1771473.775,5.926272857,7.569443543,0.085943116,0.202005143
1118000,8.710274733,9.100448069,8.524908514,3.976131995,11.12746108,39.89865301,735299.7975,1842930.252,3.976131995,8.524908514,0.085995437,0.201955446
1119000,25.78954636,15.69908221,1.68650558,17.78292143,18.80638153,24.54029911,735912.2548,2998725.302,17.78292143,1.68650558,0.086047759,0.201905833
1120000,8.792340719,8.933963698,16.83930546,6.845922121,10.64083566,40.79314723,735936.1048,1804092.472,6.845922121,16.83930546,0.08610008,0.201856305
1121000,11.76164458,14.81339705,8.265656505,3.991375355,15.41875378,23.90575088,735923.6747,3078455.694,3.991375355,8.265656505,0.086152402,0.201806862
